mean_fitness,best_fitness,diversity
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
0.7187478904926774,0.7187478904926774,0.0
